tweet_id,user_community,user_active_status,retweet_count_metadata,quote_count_metadata,retweet_count_by_community_0,quote_count_by_community_0,retweet_count_by_community_1,quote_count_by_community_1,retweet_count_by_community_2,quote_count_by_community_2,retweet_count_by_community_3,quote_count_by_community_3,retweet_count_by_community_4,quote_count_by_community_4,retweet_count_by_suspended_users,quote_count_by_suspended_users
1320153098611007489,1,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153099604983808,1,active,79,7,0,0,18,3,44,1,0,0,0,0,9,0
1320153100481605637,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153102318596096,,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153107989487622,,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153112951296001,2,active,0,0,0,0,0,0,2,0,0,0,0,0,1,0
1320153117183397888,,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153123109900289,1,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153121641947139,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153126570262530,0,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153128860344320,,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153143213232128,2,suspended,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153143456444416,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153143586545671,,deleted,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153159621292032,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153159700934656,0,suspended,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153160967749632,1,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153161785638912,0,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153167145873408,,active,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1320153165187039232,,suspended,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153169351962626,0,active,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1320153175693942785,2,suspended,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153179875659776,1,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153182354477057,,suspended,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153181775491072,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153188771811331,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153198913556482,0,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153204051554305,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153205611896832,0,active,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1320153210296832000,1,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153211030937603,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153215149789189,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153219901779968,,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153223873941504,1,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153232333701121,2,suspended,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153232807776259,0,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153231390085121,,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153231683715076,,deleted,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153235882082304,,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153239447347200,1,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153246363799555,2,suspended,0,0,0,0,0,0,25,7,0,0,0,0,8,3
1320153247710064641,2,suspended,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153250067181569,0,suspended,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153250788671491,2,suspended,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153251317166080,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153258430767110,2,active,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1320153256551763969,2,suspended,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153257545707521,2,active,0,0,0,0,0,0,5,1,0,0,0,0,3,1
1320153265653374981,1,active,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1320153266550984704,,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153269948305410,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153268794707968,1,suspended,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1320153272225812480,2,suspended,0,0,0,0,0,0,3,3,0,0,0,0,3,0
1320153276239708160,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153277871329284,2,active,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1320153279159013376,,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153280232632320,2,suspended,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153281574961153,2,active,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1320153286402596865,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153294661160960,2,suspended,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153301451722755,0,deleted,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153302076633089,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153309324414977,2,active,2,0,0,0,0,0,2,0,0,0,0,0,0,0
1320153309387264000,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153318241505280,2,suspended,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153315641036800,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153317650190336,,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153314579812352,2,suspended,0,0,0,0,0,1,29,1,0,0,0,0,10,1
1320153321961852931,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153323383758848,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153324566552576,2,suspended,0,0,0,0,0,0,2,0,0,0,0,0,1,0
1320153327385088002,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153332325941249,,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153333047480325,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153345915576320,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153346825650188,1,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320153355272990720,1,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
