retweeted_id,user_id
1320949990919950337,817127686057422853
1320949990919950337,819551180594421760
1320868815517982722,858704324129673217
1320973392703483904,1267542193545244672
1320141199580319749,2364498854
1320169998782992386,819551180594421760
1320949990919950337,927010699
1318607582529978371,23364528
1320873895076024321,1306138036166516737
1320873895076024321,1280305110657257473
1320972586923270146,974835808514531329
1320972586923270146,2195389526
1320897746216235008,75234777
1320970426189664256,795738730493460480
1318607582529978371,1067815898
1320169998782992386,795738730493460480
1320972586923270146,2164924080
1320960191035142144,1201314867342381056
1320170231810195457,795738730493460480
1320897746216235008,904747171160834048
1320949990919950337,708836944029941760
1320949990919950337,2708017993
1320972586923270146,1299453334416429056
1320897746216235008,1252963658516348928
1320169998782992386,705035511203811328
1320949990919950337,1030629280986877952
1320873895076024321,188196484
1320949990919950337,1310130595876536320
1320897746216235008,778086440194478080
1320160474672095232,134303302
1320972586923270146,35456542
1320117044612943872,229648908
1320972586923270146,21272103
1320223896688193536,795738730493460480
1320949990919950337,1027250912228769794
1320972586923270146,1225372458527514624
1320952040365813760,822854319158366208
1320171300686475265,795738730493460480
1318607582529978371,252967698
1320895843998859264,793123531429216260
1320210584311398405,795738730493460480
1320480117009907717,636695606
1320895843998859264,1284326670984335361
1320954630415831040,538346534
1320949990919950337,2941672240
1320907684149940226,1363644775
1321064275843129344,541297020
1321064275843129344,1300124520628527107
1321064275843129344,1279105776477495304
1321064275843129344,1314193982520528896
1321064275843129344,1144050419209056256
1321066472102350849,533274817
1321065157771091968,76641278
1321064275843129344,974311744058347520
1321064275843129344,1061352491609141252
1321064275843129344,284597383
1321064275843129344,22536883
1321064275843129344,188964962
1320133215894593537,872356976931557376
1321064275843129344,1404861079
1321064275843129344,88042869
1320391323967459333,88797671
1320949990919950337,911206698664251392
1320897746216235008,323953287
1321064275843129344,1193519386478419968
1321064275843129344,742016613877055488
1321066192220659714,3315464599
1321066288764968968,823548526588268548
1318607582529978371,120054331
1321064275843129344,2737579165
1321064275843129344,29713568
1320949990919950337,1227753552917008384
1321064275843129344,3385616975
1320895843998859264,873643674206425089
1321064275843129344,3035315915
1321064275843129344,128892904
1321064275843129344,1275069859970248706
1321064275843129344,16623514
1321059318117093377,1108221259970543616
1321064275843129344,810147926982950913
1321064275843129344,820582732396953600
1321064275843129344,27945987
1321064275843129344,427571484
1321064275843129344,26399716
1321066071621799938,4871789453
1321064275843129344,744225694473981952
1321064275843129344,820331626899054592
1320860469939314688,901063185305882624
1321064275843129344,1463745824
1321064275843129344,3593275395
1321064275843129344,775131020
1321064275843129344,584967014
1320980839719673856,2495686176
1321074679189245952,328184177
1321064275843129344,1199852955949785088
1321064275843129344,1266397663521619968
1321057391450951680,1123044792
1321064275843129344,347586568
1321064275843129344,1016773737146920961
1321064275843129344,1170147112681476096
1321064275843129344,1077578151981707265
1321060091039199233,1320212046839992320
1321064275843129344,1054729040286892033
1320586016483323904,808811931163299840
1321064275843129344,2403539610
1321064275843129344,1197645433289498625
1321064275843129344,1066457027877191680
1320586016483323904,42420496
1320169998782992386,716662514730270720
1321064275843129344,1107993671234916354
1321064275843129344,20257110
1321064275843129344,469947749
1320954308414918662,1270791892142370816
1321064275843129344,961701939170938881
1306980710331412481,1217474570002804736
1320825143267045387,798879005189570560
1321064275843129344,370427288
1321064275843129344,1006355652833357824
1320448460571713539,26015017
1321060091039199233,1661094252
1320765508355006464,1217909764044328960
1320169998782992386,703121720853409792
1321075695502516225,478157435
1320972586923270146,935638038650089473
1320914717523791875,1088512998493294592
1321064275843129344,912117798070919168
1321064275843129344,837791162765295616
1321075695502516225,311599942
1320949990919950337,989724118294585344
1320897487616372742,1303446405068009472
1321064275843129344,1074347166
1321082331893952514,894961340917395457
1321064275843129344,1327881206
1321083534245842946,374028522
1321064275843129344,22107769
1320897746216235008,1240709597486288897
1320763102728736770,1286744484
1321064275843129344,224335400
1320949990919950337,711587041549557760
1320949990919950337,1316879586123116544
1321064275843129344,21234719
1321064275843129344,143911326
1321084508708524035,868461757756350466
1320897746216235008,1091829023171321857
1321064275843129344,906099177007890434
1321070085675589632,756934080436899840
1321075436114333702,1260856457752391680
1320897746216235008,1387455805
1321064275843129344,314399061
1320160474672095232,818817056355262464
1320759807347953664,1105905636188016642
1320949990919950337,260071488
1321064275843129344,1013556337194647553
1321064275843129344,715349560491520000
1320949990919950337,1191305060480880641
1320882034219339776,1226710307214630913
1320772697048055808,821142794127507457
1321038351768707075,875751049
1321064275843129344,198562806
1320949990919950337,1259313271204651010
1321064275843129344,2994231243
1320169998782992386,2906153937
1321064275843129344,1269628598358597632
1320895979986526209,1292517731917496320
1321066071621799938,965940496735535104
1321064275843129344,127413240
1321064275843129344,1216125994979020800
1320980839719673856,1280665360488902658
1321085718798704653,3316674909
1320949990919950337,47162893
1320949990919950337,2906153937
1321060091039199233,125396268
1320391323967459333,625659499
1320897746216235008,828012520526864384
1321064275843129344,3957834941
1320972586923270146,53932133
1320765508355006464,19079133
1320874145136214022,989574607974879235
1321064275843129344,1241177892266086400
1320897746216235008,988454099459985409
1321084111746965504,474602875
1321083534245842946,593845824
1321064275843129344,2499502668
1320954308414918662,553762366
1321075436114333702,776697074398048256
1320780859025330178,124301542
1321064275843129344,122241218
1321064275843129344,2310531220
1321064275843129344,1318943942
1321064275843129344,267753904
1321064275843129344,411871079
1321086866779680769,2836864752
1320895843998859264,1304616067059286016
1320954308414918662,891471083886436352
1321064275843129344,3992370797
1320895843998859264,936408248168706048
1320949990919950337,1205596036812677125
1321064275843129344,1286320009233473536
1321064275843129344,1275568794912673802
1321064275843129344,135733087
1321064275843129344,3179969915
1321067816519376897,884311340
1320949990919950337,227974997
1320949990919950337,728356089029373952
1321064275843129344,24402129
1321075436114333702,1942461864
1321064275843129344,2556620487
1321064275843129344,1213493690527674368
1320897746216235008,1179850728636141568
1321064275843129344,799415594651099136
1320117044612943872,80559478
1321064275843129344,752580347477438468
1321086931376230400,192650171
1320886378255843328,1292517731917496320
1321074429699543041,1449401725
1321064275843129344,749736945845166080
1320949990919950337,462439075
1321085129427722244,2359971156
1321064275843129344,16079634
1321064275843129344,464329417
1311134163051872256,1942461864
1320949990919950337,742081031067607041
1320952040365813760,784189488532557824
1321064275843129344,979824419966279688
1320949990919950337,2687791180
1321064275843129344,70001283
1321060091039199233,903408099993759746
1321064275843129344,2251196504
1321064275843129344,912477470875635716
1321064275843129344,2233679516
1321064275843129344,1291761859012497409
1320897746216235008,851421465752870912
1321012466025975809,1177658551348666369
1321064275843129344,3817258229
1321064275843129344,1965542366
1321064275843129344,1223098741789315073
1321064275843129344,27326985
1320810283909189633,4196302277
1321085718798704653,1269107196614381568
1321075436114333702,532166320
1320895843998859264,822514346987311104
1321064275843129344,1274401842320093186
1320949990919950337,194391924
1321064275843129344,535552259
1320897746216235008,855185545
1321064275843129344,3314595356
1320949990919950337,4385782960
1321064275843129344,394151356
1320980839719673856,194615561
1320897746216235008,1045804869293166592
1321064275843129344,2886742095
1321064275843129344,714536994357927936
1320895843998859264,899492257564426240
1321064275843129344,934644187
1320765508355006464,14565372
1320810283909189633,796873997338152960
1321064275843129344,59280985
1320949990919950337,1256409798838497282
1320169998782992386,413109570
1321075436114333702,800753482391166976
1321064275843129344,1327196124
1320949990919950337,3289226196
1320170231810195457,413109570
1320245287374540801,780460218346070017
1320980839719673856,1249907994797711360
1321064275843129344,236659823
1321064275843129344,920356536282697729
1321064275843129344,3060375645
1320895843998859264,57410167
1321064275843129344,1177484015579754497
1320949990919950337,4878021700
1321064275843129344,1281196996502544384
1321064275843129344,1243839161695526912
1320895843998859264,4385782960
1321075436114333702,1208490924659134465
1320949990919950337,326426434
1320949990919950337,988454099459985409
1321064275843129344,131241812
1321064275843129344,1182981152736514048
1320949990919950337,626965534
1320949990919950337,829346312076156928
1320780589490937858,1038551023
1320895843998859264,923206467137802245
1321064286584737795,1283236041722298368
1321064275843129344,786261962405445632
1321060091039199233,478367964
1321085718798704653,255883250
1320895843998859264,24426321
1321064275843129344,799259312828850178
1321085107856379906,1299879641897893888
1321075436114333702,110555260
1321064275843129344,1312187168165695493
1321087910670749697,814245152944427008
1321085718798704653,1197382148098969605
1320949990919950337,714511124838780928
1321064275843129344,803860207
1320949990919950337,768607778009001985
1321085718798704653,869707824988684289
1320912161716248576,1271649683824312320
1320895843998859264,1177984483963748353
1320872022851858434,1042598518849003520
1321012466025975809,429139964
1321064275843129344,1152979483428884489
1320949990919950337,836768310574338048
1321073850126344193,1265661056145391616
1321075436114333702,754819932207116289
1320949990919950337,62089062
1320949990919950337,1203724402438721536
1320120396239327236,500759771
1321066472102350849,2954838317
1321064275843129344,1246538526327320576
1321064275843129344,345019341
1320117044612943872,259347067
1321064275843129344,1058438056124997632
1321075436114333702,802931230358568960
1321084866566434821,2307872286
1320874145136214022,463348661
1321064275843129344,1863538513
1320949990919950337,819233157778145281
1321012466025975809,948973447
1320897746216235008,1057335511516438533
1320936886219800576,34047021
1320949990919950337,54007486
1321064275843129344,792118054846996480
1320169998782992386,1255609501954310150
1321075695502516225,590506691
1321064275843129344,17147215
1321064275843129344,440020926
1320883568445427713,1181269131443818497
1321064275843129344,2451388868
1321088438012182529,1069768117
1321064275843129344,2731785766
1321064275843129344,1217545583109595142
1321064275843129344,1246274738600566784
1321064275843129344,2907364560
1320949990919950337,948663115457048576
1321064275843129344,1261013136284540933
1320995070980612096,2958791311
1320949990919950337,538588302
1320897746216235008,88245184
1321087910670749697,1002757079617044480
1321064275843129344,909588919792001025
1320895843998859264,1082780167020445698
1321087770043928576,1264580396324282369
1321064275843129344,446723616
1321064275843129344,1344256548
1321064275843129344,1930846153
1321064275843129344,822512228092047360
1321064275843129344,3308167514
1320117044612943872,1291639398270984193
1321075572987056133,827279489029713921
1321064275843129344,1156601356163178496
1321052168930164736,1284079632799719425
1321075436114333702,3576488112
1320895843998859264,132108807
1321064275843129344,1312479177266941953
1321038351768707075,2551608109
1321083534245842946,184529787
1320897746216235008,132108807
1321084508708524035,929745787650805766
1321060091039199233,925947166765359104
1320949990919950337,286475931
1321064275843129344,767620315241254913
1321064275843129344,3138286095
1321064275843129344,719649555051102208
1321064275843129344,934149865566715904
1321064275843129344,1302407229593669633
1320897746216235008,1025520752597106688
1321064275843129344,415076033
1321064275843129344,782435711660138498
1321064275843129344,2701391162
1321064275843129344,4728762950
1321077426236067840,4691005178
1321064275843129344,3951254849
1320973392703483904,53380495
1320895979986526209,1086271891122212864
1321064275843129344,1246576315861536768
1321064275843129344,911003923716157445
1320949990919950337,279809179
1320169998782992386,842015254850752512
1320949990919950337,828646398254018562
1321064275843129344,295853377
1321064275843129344,1068266901900615680
1321064275843129344,1101276114989842437
1321064275843129344,83013768
1320117044612943872,1285098639539548161
1321087910670749697,271928312
1321064275843129344,827307409429450752
1321064275843129344,1271575374678409221
1320169998782992386,703013394530570240
1320169998782992386,3641964797
1321077746982965252,144641571
1320874145136214022,869276850761158657
1320980839719673856,93056772
1320169998782992386,1301970893057515521
1320895843998859264,1675733256
1320949990919950337,703013394530570240
1321064275843129344,1225174247422812161
1321064275843129344,825305658497101829
1321064275843129344,890317825969180672
1320203954723147776,264827346
1320810283909189633,1377459420
1321089515977662467,1326941244
1320895843998859264,1260266430588747779
1321064275843129344,1256945952629325825
1320220116399853568,2361789415
1321075436114333702,33930479
1321064275843129344,2462505554
1321087663353569289,846086732076519424
1321078248260980738,4516746447
1321087910670749697,3676047863
1320935679342211073,1042524145081184256
1321085718798704653,351390177
1320949990919950337,1119384990381305859
1320117044612943872,1292325474576859136
1321064275843129344,846175473906302976
1321064275843129344,3299787738
1320895843998859264,64914038
1320897746216235008,918110546
1321083138261557249,1310353335271272454
1321060091039199233,936695819964739584
1320949990919950337,1319726895781564416
1320542251458699272,3435638633
1321083248118673411,839153256353804288
1321064275843129344,918201067661381633
1321089417394769920,1152638246435852288
1320949990919950337,526606993
1321064275843129344,3384961552
1321064275843129344,1109655177068535808
1321083419279855616,839153256353804288
1320897746216235008,210165301
1321087910670749697,1290738623051108353
1321087910670749697,46001326
1321064275843129344,1313064564687282176
1321064275843129344,2252163905
1320949990919950337,441724006
1321064275843129344,606008946
1321088994097049600,1044993183678181377
1320945541480615936,254350827
1320897746216235008,1319838991324049409
1320949990919950337,709596456
1320873895076024321,900747146152071168
1321064275843129344,914789438
1320117044612943872,842376384
1321064275843129344,2515960627
1321012466025975809,42723546
1320949990919950337,4203783287
1321064275843129344,1546460323
1320949990919950337,1209948377699495937
1320949990919950337,851842647002157058
1321064275843129344,322988234
1321064275843129344,103358945
1321049084891926530,3006610437
1320949990919950337,1262541654302621698
1321064275843129344,19757047
1321064275843129344,1275832774809620480
1321075436114333702,565569288
1320949990919950337,798351158628745216
1321064275843129344,1038574930126942209
1321064275843129344,1242244311711809537
1320954308414918662,910922022108237824
1320720062970580992,3425083445
1320895843998859264,47777043
1321064275843129344,20532658
1321064275843129344,538588302
1320949990919950337,562927744
1321064275843129344,4794315043
1320780859025330178,1948068055
1321064275843129344,831543321193496577
1321066472102350849,2612057090
1321060091039199233,1285038486966267904
1320949990919950337,1249850596770766848
1320873895076024321,1238701149659615235
1321064275843129344,1224929034125135872
1320888582324801536,1548914538
1321064275843129344,19651006
1321075436114333702,4782757598
1321064275843129344,874251688932249601
1321090474812280832,1024709612157763584
1321066472102350849,956522383396999168
1320895843998859264,545624396
1320927264624824320,1238701149659615235
1320874145136214022,779791676151705600
1311134163051872256,4782757598
1321064275843129344,36464734
1320810283909189633,262003220
1320949990919950337,89318804
1321090474812280832,1119960702431657984
1320897487616372742,1268346866472816640
1321089417394769920,1156585712134889472
1320895843998859264,952641242239729664
1321060091039199233,955568236799471616
1321064275843129344,793892679281172481
1321064275843129344,1004817203609423873
1321075695502516225,376372621
1320987223035138049,3364489709
1321090474812280832,2445586963
1320949990919950337,284714879
1319857597638451200,925666188
1321090630102224898,1283814870
1320949990919950337,1255787962547265537
