retweeted_id,user_id
1321910806070595585,874777184
1321910806070595585,541357345
1321964852605169664,1269852992737439744
1321515519971917825,1314001617885294592
1321960096860176387,2252163905
1321647456027893763,1074458252618788864
1321910806070595585,708263214094688257
1321874443375837184,1265118775189200896
1321647934337929221,21583867
1321823346326147073,234243219
1321868906651250688,891706292577894401
1321911533039996928,1310718764460027905
1321647456027893763,820148666
1321910806070595585,1150086392766238726
1321910806070595585,1285656773928648708
1321940635478298629,817426803241484288
1321910806070595585,70838833
1321928104533741570,954845161309253632
1321868906651250688,26817496
1321955194964451330,1186457132951986177
1321952201875415041,1262170494578487296
1321940635478298629,1163216154145566721
1318306376771198977,66156384
1321910806070595585,780552481675710465
1321940635478298629,2710434406
1321871789971132423,234243219
1321910806070595585,1230429547834826757
1321868906651250688,814315773829124096
1321647456027893763,15532932
1321868906651250688,1029731260527194112
1321928104533741570,1421798791
1321940635478298629,533715503
1321928104533741570,57787764
1321871789971132423,1243988087362871297
1321512101597229056,1316916775
1321842990399262720,20460245
1321964261212651520,1253737501958627329
1321940635478298629,1278463906709635072
1321955149561032704,881683594103504896
1321948881865773057,810617967025090561
1321940635478298629,1233430548493807617
1321945949950926848,888941363793989633
1321884426268192769,1203034588207075328
1321647934337929221,15532932
1321868906651250688,1179068180423200768
1321136748911448065,86986583
1321481854751526915,1087365919590891520
1321960096860176387,1298796852872187906
1321960096860176387,250418422
1321868906651250688,940912493118988290
1321911533039996928,88426758
1321868123088199680,1179068180423200768
1321960096860176387,1132125860339830789
1321945949950926848,3960051754
1321884426268192769,1171530313517813760
1321868906651250688,33939816
1321570511965638662,722164865759109120
1321940635478298629,1654487168
1321910806070595585,48617266
1321920831388295171,917530020616208384
1321533427481481217,1151136768869261312
1321647456027893763,39690962
1321940635478298629,2372085033
1321961196849926145,901063185305882624
1321930211672412161,1219720051374395397
1321940635478298629,823882122834378752
1321871789971132423,2696138228
1321647456027893763,47038366
1321868906651250688,924635779279785986
1321944596989894656,1258767608
1321871789971132423,42729835
1321515519971917825,4219142068
1321868906651250688,389131962
1321960096860176387,759149064470474754
1321862356503306244,812303420505882624
1321947263791468550,904780719054049282
1321860656786665473,1225172907887878144
1321632256428048384,266256546
1321795453759967237,1192785490447097856
1321911533039996928,2802845137
1321960096860176387,2957410509
1321961754633641986,228860563
1321620242725019648,2179655522
1321868906651250688,825813683812982784
1321911533039996928,735832334587432960
1321868906651250688,1284843711508119553
1321868906651250688,3182233662
1321481854751526915,759108911513427968
1321960096860176387,41836364
1321910325264879617,914799050049949696
1321487180854824960,759108911513427968
1321793227595358209,812303420505882624
1321868906651250688,947024822327918592
1321910806070595585,130860074
1321937969255653377,729129657761550336
1321940635478298629,1162036333113573376
1321868123088199680,892122942
1320734289953173504,903408099993759746
1321910806070595585,2372085033
1321868906651250688,1198624209771155457
1321940635478298629,74338060
1321910806070595585,912863888
1321868906651250688,508198920
1321910806070595585,1252210878457528327
1321911533039996928,1252634784662040590
1321871789971132423,1462664791
1321533427481481217,935686090362679296
1321963408569311233,16631049
1321910806070595585,2590165561
1321868123088199680,202846498
1321963392861671426,629869080
1321910806070595585,2227742316
1321910325264879617,1877544272
1321910806070595585,1160450082283515904
1321647456027893763,607908342
1321910806070595585,817426803241484288
1321868906651250688,256822103
1321940635478298629,307049076
1321945949950926848,1057444065682305024
1321868906651250688,1250258533876146182
1321910806070595585,3192848121
1321945949950926848,1083763778691481603
1321960096860176387,29826440
1321940635478298629,24658978
1321948881865773057,768775962544570368
1321910806070595585,728403921375531010
1321910806070595585,720559822857486336
1321345741604843520,759108911513427968
1321910806070595585,953446713020252161
1321868906651250688,950044864627929088
1321515519971917825,944039119948152832
1321868906651250688,1259235615893327873
1321910806070595585,531478369
1321481854751526915,145089042
1321860656786665473,1195487086977200135
1321910806070595585,4266881609
1321879943899422723,947024822327918592
1321882711200550912,4822039626
1321910806070595585,925502180651659270
1321910806070595585,244307351
1321940635478298629,1246083985433751554
1321940635478298629,35559041
1321940635478298629,280071556
1321945949950926848,717045901953343488
1321910806070595585,1227455172382732289
1321910806070595585,3242269435
1321868906651250688,2997973844
1321965711577677826,1303775251050897409
1321871789971132423,1578756739
1321795453759967237,17719672
1321884426268192769,776776264187318272
1321871789971132423,2372085033
1321868906651250688,1081684790762524672
1321893819453878272,253426685
1321940635478298629,531478369
1321866783960301571,17719672
1321868906651250688,258131671
1321911533039996928,3309302870
1321911533039996928,1262541349817065472
1321945949950926848,491423847
1321481609770663936,869769365905973248
1321512101597229056,755127495775625216
1321911533039996928,1141839888989544449
1321911533039996928,1114295320995880961
1321868906651250688,61236989
1321945949950926848,586218682
1321613645428776960,23765391
1321962065511157760,219483945
1321254565044506626,19599023
1321829410367016960,17719672
1321940635478298629,755127495775625216
1321868906651250688,22729577
1321289035084713984,939004379062984705
1321910806070595585,585135901
1321871789971132423,17911160
1321868906651250688,1119569900861837313
1321911533039996928,306280295
1321481854751526915,924619272088891394
1321868123088199680,61236989
1321289035084713984,1119960702431657984
1321910806070595585,718841244110163969
1321868906651250688,730352779127095296
1321910806070595585,704648157880315904
1321966149945405442,789851410733031424
1321960096860176387,3798713420
1321929637140811776,1190646489174855680
1321910806070595585,718946664451547139
1321945949950926848,815315475357978624
1321823219544920067,1902966572
1321910806070595585,789854096144539648
1321795453759967237,243392637
1321868906651250688,757781535781101568
1321871789971132423,531478369
1321519323068928001,1146586032
1321940635478298629,16272650
1321868906651250688,817419139086254081
1321910806070595585,1557988376
1321868123088199680,1119569900861837313
1321868906651250688,1669801729
1321966149945405442,3044984776
1321960096860176387,1245792976204374018
1321490096563097600,3074533269
1321910806070595585,2890103754
1321960096860176387,1623533412
1321913133632421888,217428899
1321966149945405442,1245792976204374018
1321910806070595585,1433739860
1321928104533741570,974723118089588738
1321801555855601664,259260816
1321940635478298629,1150086392766238726
1321960096860176387,796811459904806912
1321960948739928065,123640968
1321868906651250688,38541855
1321911533039996928,373697982
1321481854751526915,534404246
1321136748911448065,850126186730672128
1321911533039996928,946944329343492096
1321910806070595585,398070332
1321941148575948801,355440768
1321868906651250688,890872586
1321795453759967237,919458265
1321917088118808576,15651835
1321604148333301760,920382232510025728
1321928104533741570,729417122
1321860656786665473,836743632791056384
1321940635478298629,1024476315364335617
1321940635478298629,534632895
1321910806070595585,1295795881
1321911533039996928,1215463917071347712
1321940635478298629,1667670247
1321965034956820480,1281696557772021761
1321966254236848128,1110878884675964929
1321958491196706816,1072323325
1321871789971132423,26658853
1321933764965130245,1451868714
1321940635478298629,940352018304167936
1321965750811283457,866612438
1321910806070595585,4883584173
1321966254236848128,1315728156712599552
1321871789971132423,289424501
1321947263791468550,2692408188
1321940635478298629,1120701863374966784
1321961196849926145,795340997358211072
1321647456027893763,15694863
1321940635478298629,1001161231909183488
1321966149945405442,1132125860339830789
1321913877026668544,3321952723
1321882711200550912,256643684
1321960096860176387,939942046164488192
1321911533039996928,1174307585744392193
1321960096860176387,877505943973580801
1321960096860176387,967560309526421505
1321961385765601283,804761185
1321899953677983745,1268689975127638018
1321811897931497474,945131038996619269
1321966149945405442,3074506070
1321960096860176387,1006751093311844353
1321871789971132423,1020429563460046848
1321966149945405442,967560309526421505
1321647934337929221,15694863
1321868906651250688,1641757646
1321966149945405442,877505943973580801
1321795603827863552,920382232510025728
1321830029689384960,2437617211
1321960096860176387,1189314985303986177
1321795453759967237,939942046164488192
1321960096860176387,581225825
1321966149945405442,945814376187138048
1321911533039996928,244275750
1321795453759967237,877505943973580801
1321910806070595585,43318931
1321868906651250688,1305545302120837120
1321960096860176387,1250947286483558400
1321966149945405442,581225825
1321966149945405442,1189314985303986177
1321910806070595585,1283376919942172674
1321868906651250688,524863586
1321966149945405442,1250947286483558400
1321910806070595585,711561672234811392
1321966149945405442,28705299
1321515519971917825,1196133331433394177
1321868906651250688,317112607
1321960096860176387,3234559316
1321925515993821185,2914843120
1321957330494218243,2725704808
1321966149945405442,3798713420
1321830029689384960,773370430048514048
1321910806070595585,3238217060
1321945949950926848,1238564696342568960
1290735675453710338,826127529891110912
1321823346326147073,1297012590875312129
1321613645428776960,35533347
1321515228706820098,1242270082568347648
1321960096860176387,1272640246845407237
1321790647989268481,1095887271239258113
1321960096860176387,18401612
1321940635478298629,3238217060
1321921652779790336,339837547
1320117377149882369,917071913737912321
1321940635478298629,910922022108237824
1321899953677983745,4885982967
1321868906651250688,35497610
1321884426268192769,1285799720632426502
1321910806070595585,47014267
1321966149945405442,3234559316
1321910806070595585,106524439
1321960096860176387,2897913085
1321868906651250688,4922868578
1321911533039996928,470022906
1321602413367861248,204566257
1321911533039996928,498327276
1321940635478298629,1293994190926487553
1321910806070595585,851909537087053829
1321930211672412161,1622514858
1321495174409785345,1715421018
1321910806070595585,1932269510
1321911533039996928,815384118271688704
1321868906651250688,716954518026641409
1321910806070595585,1293994190926487553
1321501975469420545,2692408188
1321925229157916672,1253856688991539201
1321868123088199680,4922868578
1320130468927291392,1048838877539053569
1321851905019138049,1560857406
1321868906651250688,531487616
1321961196849926145,498327276
1321136748911448065,2172483070
1321795453759967237,371072641
1321688415763492865,259260816
1321940635478298629,1241832719971225600
1321910806070595585,115142169
1321620242725019648,166794553
1321940635478298629,258131671
1321647456027893763,788697546
1321910806070595585,1178762255028146179
1321254565044506626,94018485
1321940635478298629,418328703
1321537408127569921,884232043835437058
1321519323068928001,1017876092261158914
1321910806070595585,94649758
1321868906651250688,919627444289667072
1321910806070595585,2862675110
1321868906651250688,3408555129
1321928104533741570,3237408959
1321910806070595585,527007725
1321965563434790912,22063203
1321960096860176387,1188558677206134785
1321884426268192769,994006286873387008
1321910806070595585,709776633243242496
1321960096860176387,822953514204798976
1321928104533741570,32663555
1321871789971132423,1243590170273775623
1321940635478298629,753827474
1321911533039996928,882229872587935744
1321871789971132423,258131671
1321795453759967237,298296407
1321868906651250688,335182183
1321868906651250688,1096894991392227328
1321910806070595585,306280295
1321910806070595585,1088644579237208065
1321940635478298629,1319912690962358273
1321289035084713984,45192612
1321910806070595585,1241832719971225600
1321910806070595585,2890969105
1321933296914194432,2315964782
1321884426268192769,1316916775
1321871789971132423,1245414181429489665
1321940635478298629,837141048749142016
1321910806070595585,82572723
1321868906651250688,1094581405621895168
1321495174409785345,948625944
1321795453759967237,922217245530513409
1321871789971132423,61236989
1321966844325089281,258102046
1321940635478298629,708006662
1321868123088199680,947024822327918592
1321910806070595585,1240054884508020742
1321910806070595585,567770673
1321863811763118081,1424605753
1321910806070595585,821829606659465218
1321868906651250688,136991680
1321688415763492865,43426669
1321910806070595585,1226144473723363328
1321960096860176387,925824632845946880
1321940635478298629,978418492566368257
1321871789971132423,4886380750
1321930211672412161,1302591889913327619
1321868906651250688,821872567745204225
1321965563434790912,499373893
1321910806070595585,19046999
1321136748911448065,1244658964626837509
1321688415763492865,1210794850490044417
1321967424023990279,20966971
1321967029168066562,770023328442621952
1321960096860176387,1144259277919543299
1321868906651250688,828072504
1321940635478298629,54117141
1321910806070595585,65448810
1317177614214324224,19901340
1321863470959202309,552319163
1321940635478298629,1093211117697097729
1321940635478298629,1172844792834924544
1321910325264879617,1030157330099265537
1321910806070595585,1166741634597425153
1321910806070595585,2181497024
1321647456027893763,124047753
1321928104533741570,526707382
1321868906651250688,1937514648
1321887906680766471,246187019
1321911533039996928,1064238959180562433
1321688415763492865,1023931286489116672
1321940635478298629,4014438435
1321481854751526915,1430774198
1321942359689596928,1164113450144083968
1321967409079689216,709532601032286209
1321911533039996928,1249749815228956679
1321868906651250688,452655392
