tweet_id,user_community,user_active_status,retweet_count_metadata,quote_count_metadata,retweet_count_by_community_0,quote_count_by_community_0,retweet_count_by_community_1,quote_count_by_community_1,retweet_count_by_community_2,quote_count_by_community_2,retweet_count_by_community_3,quote_count_by_community_3,retweet_count_by_community_4,quote_count_by_community_4,retweet_count_by_suspended_users,quote_count_by_suspended_users
1323052203767222272,1,active,439,29,9,0,67,4,263,18,2,0,6,0,110,7
1323052214722519040,,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323052215377022976,,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323052234058485763,,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323052236906340353,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323052239666077698,0,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323052242799386633,,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323052248776298498,0,active,7,1,7,0,0,0,0,0,0,0,0,0,0,0
1323052257080999936,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323052254354644994,2,suspended,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323052256481169409,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323052261275275265,0,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323052270204919808,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323052273250041857,1,active,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1323052277826002944,,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323052279323394048,1,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323052303318806533,2,suspended,1,1,0,0,0,0,1,1,0,0,0,0,0,0
1323052307265720321,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323052313817305088,,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323052326819569665,0,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323052328275087362,2,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323052332511240194,,active,0,0,0,0,0,0,0,0,0,0,0,0,0,0
