user_id,user_community,user_active_status,q_anon_tweet_ids,q_anon_retweeted_ids,q_anon_terms_in_description
4613703497,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1026045679,1,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1043537442077204481,,deleted,[],['1333289036857925632'],[]
790705621142233089,2,suspended,[],"['1333130738074406914', '1333892457688395776', '1334271889963970563', '1335984203041738754']",[]
772487185031311360,2,suspended,[],['1331352215315877888'],[]
1305780733601030146,2,suspended,[],[],"['awake', 'thegreatawakening', 'greatawakening']"
1251713444547444736,2,active,[],['1326851533368156171'],['awake']
1022642823902978054,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
829745596194050050,2,active,"['1326192970064932870', '1326078524587995137']",[],[]
4222702101,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1071335385903624192,,active,[],[],"['wga', 'wwg1wga', 'awake', 'wwg']"
963332090,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
17278311,,suspended,[],[],"['awake', 'greatawakening']"
2241085354,2,active,[],['1329919280855408641'],[]
3019300528,2,active,[],[],"['wga', 'wwg1wga', 'awake', 'wwg', 'thegreatawakening', 'greatawakening']"
547975965,2,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1244337629824499720,2,active,[],[],['awake']
34982436,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1267254872266727430,2,suspended,[],['1329919280855408641'],[]
2717816026,,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1243662122434695168,2,suspended,[],"['1325730262987264001', '1326041295853219844', '1326109653227466755', '1326110206066106369', '1326112025269964800', '1327141823911964676', '1327884358397685760']",[]
1221900440553639936,2,active,[],['1332062892305354774'],[]
1167264561474494465,2,deleted,[],['1331779268288843776'],[]
1154970116783783938,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
796083180,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
762508826004172801,1,active,"['1330940685378347009', '1336887518751576064']",[],[]
1256976093640359936,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
114326990,1,deleted,[],['1329919280855408641'],[]
58504632,1,suspended,[],[],['qanon']
984248735059398657,1,suspended,[],[],['qanon']
1327162263401361408,2,active,['1333569346359144450'],[],[]
101279253,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg', 'savethechildren']"
2758984424,,active,[],['1329919280855408641'],[]
84584229,2,active,['1336652491904200706'],[],[]
38349021,2,active,[],['1329919280855408641'],[]
447409362,2,active,[],"['1324032175390556163', '1329124747335016448']",[]
726674071,0,suspended,[],[],['savethechildren']
14877589,2,active,[],['1329919280855408641'],[]
1266237053974413312,2,deleted,[],['1329919280855408641'],[]
423168448,2,active,[],['1329919280855408641'],[]
2711719557,4,active,[],['1325082096633835520'],[]
732308827710881792,2,suspended,[],"['1329605057801838597', '1331413460727582725', '1331779127339347968']",[]
1014553390452441088,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1277625915082711040,2,suspended,[],['1336420395117850625'],"['wga', 'wwg1wga', 'wwg']"
22940566,2,suspended,[],[],"['wga', 'wwg1wga', 'awake', 'wwg']"
411516860,2,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1195336237248327680,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1231709665802715136,,active,[],['1329919280855408641'],[]
895840071395360769,,active,[],['1329919280855408641'],[]
1228383221513170948,2,active,[],['1323966453683552257'],[]
1281046428664676353,2,active,[],[],['awake']
4610410875,2,suspended,[],[],['qanon']
739039180894969856,2,active,[],"['1326593034272780290', '1327136469845217282', '1327185250666115072', '1327252537490223104', '1327925882082766848', '1328403757516910592', '1328463526567038976']",[]
1248021629789065216,2,active,[],[],"['wga', 'wwg']"
170591829,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
709018165783633921,,active,[],['1329919280855408641'],[]
2369673511,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
2935107834,2,suspended,[],[],['pizzagate']
1145511816,2,active,[],[],['savethechildren']
904204761884327944,2,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg']"
1316420603902074886,,active,[],[],['qanon']
1290128952267165696,,active,[],[],['awake']
1276727636681584642,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1843225483,,active,[],['1329919280855408641'],[]
996059757294301184,2,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1368851875,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1316350690042634241,2,active,[],['1329919280855408641'],[]
1035265620345008129,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
2377946818,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1287098156480692224,2,suspended,[],['1335183953196675074'],[]
1269403203990360070,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1183720217827893249,2,active,[],"['1329116320949035018', '1333130738074406914']",[]
1012004319716171779,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1106408357559234560,2,suspended,[],[],['qanon']
474440738,2,deleted,[],"['1328404001042296835', '1338221486415486976']",[]
1480221379,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
33615778,,active,[],['1329919280855408641'],[]
1157072256985522177,0,active,"['1338135715889074176', '1338135952066183173', '1337025166300180480']",['1337025166300180480'],[]
752636869796585476,2,suspended,[],['1333289036857925632'],[]
1240070284662706184,,active,[],[],"['wga', 'wwg1wga', 'wwg']"
805606747868110848,2,suspended,[],[],['qanon']
897488194773688321,,active,['1332863916884553730'],[],[]
1068343271288524801,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1024740486551142401,,suspended,[],[],"['wga', 'wwg1wga', 'wwg', 'savethechildren']"
3166141537,2,suspended,[],[],['qanon']
72939431,2,active,[],['1330548564234293249'],[]
222815079,2,active,[],[],"['wga', 'wwg1wga', 'wwg']"
80352845,2,suspended,[],[],['qanon']
1326504238764208130,2,active,[],"['1327252537490223104', '1327699002943483906', '1327729590572371968']",[]
833416143398326272,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1254216457732251648,,active,[],[],"['wga', 'wwg1wga', 'wwg']"
43035019,2,suspended,[],"['1330560625089667074', '1334271889963970563', '1336420395117850625']",[]
3042200396,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1020492021503602689,1,suspended,"['1336701755028017152', '1336722911009366025', '1336723306939027460', '1336723480692355073', '1336723804983320577', '1336725383681601538', '1336725909949313024', '1336804103410868228', '1326227569201573890', '1326258773665738753', '1332029103449509892', '1332030655971143682', '1332031021626355714', '1332031304154673153', '1332032373098156034', '1332032699033395201', '1328179285471924224', '1330982687780245509', '1331040669733974016', '1331090031520477184', '1331091228528701440', '1326575514245619714', '1330728424487448580', '1328806657388924930', '1329923640809435136', '1329976223511027716', '1329984004649611264', '1329984638589280261', '1329986736953446402', '1338250829015474178', '1326715141770108930', '1331703692077174784', '1333504053746274306', '1331418143374323715', '1331422404183289856', '1331423228322050051', '1338536863485857792', '1338570665826406401', '1327419745386291200', '1333263948636884992', '1333264637199085568', '1333264864161243137', '1333265360368390145', '1333265851819167747', '1339004781176688641', '1325802087159107584', '1325803078688378883', '1326989518612951040', '1331284530594947072', '1329160475276423170', '1329171569252438018', '1329171766682464257', '1329171890125103104', '1329172086225588224', '1329172540997120002', '1329182865318359053', '1329183609215987721', '1329241568751087616', '1336873127364726786', '1336873386774065152', '1336873854183100423', '1337432016841822208', '1330320461578858498', '1330569722518265860', '1330580833607028737', '1330586045822476291']",[],[]
4832634442,2,suspended,[],[],['qanon']
1078173159600410624,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1240809384839610370,,active,[],['1329919280855408641'],[]
199544838,2,deleted,[],['1334230283579781125'],[]
944979522880987136,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
4796007465,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
842198652240203776,1,suspended,[],[],"['wga', 'wwg1wga', 'awake', 'wwg']"
17221157,,active,[],['1329919280855408641'],[]
1183716644062973952,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1124351886318919681,3,active,[],"['1325113175964962822', '1337759902912024580']",[]
123755687,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1030982364586016768,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1321297198911467521,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
31061929,2,active,[],[],['awake']
782278161056751616,1,suspended,[],[],"['awake', 'thegreatawakening', 'greatawakening']"
1252831281794002946,,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg']"
1326013238191017985,2,active,[],['1332154977805099008'],[]
1247580108036194305,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
337721455,2,active,[],[],"['wga', 'wwg']"
930562046483034112,3,active,[],['1333289036857925632'],[]
29249968,2,active,[],['1331787439094996992'],[]
1199798459538145280,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1285773195065335814,,active,[],['1329919280855408641'],[]
3637181954,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1232498269500198912,2,active,[],"['1329919280855408641', '1333355653327433728']",[]
157617414,1,active,[],['1329919280855408641'],[]
2572163735,,suspended,['1338658520854646784'],[],[]
766021189269618689,2,suspended,[],['1326851533368156171'],"['wga', 'wwg1wga', 'wwg']"
914163367270539264,,active,[],[],['awake']
1292458969987010560,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
346702483,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg', 'savethechildren']"
46567943,2,active,[],['1329919280855408641'],[]
715435849869959168,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
104601256,2,suspended,[],"['1334271889963970563', '1334338448044355595']",[]
992214594314682369,2,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1284498814779510784,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
765274222348337152,2,suspended,[],['1333980158601142272'],[]
726317884239020032,3,active,"['1332107827800727554', '1324384907599073280']","['1320910841969930245', '1321760380729712640', '1321761412838912000']",[]
2211792721,,deleted,[],['1333289036857925632'],[]
1199319886125838341,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1276516638523895809,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1170472725195960320,2,active,[],['1329919280855408641'],[]
946891141919604736,1,suspended,[],[],['qanon']
112429954,2,deleted,[],['1329919280855408641'],[]
1250168633235574784,2,active,[],['1324096068154499075'],[]
1010500074617663489,2,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1275950771264077824,2,suspended,[],['1331222443508297728'],[]
1216889794422243329,2,active,[],[],['savethechildren']
1287929468699521025,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
2724352463,2,active,[],[],"['awake', 'thegreatawakening', 'greatawakening']"
1303809988020842496,1,active,[],[],['qanon']
435106082,2,suspended,[],[],['qanon']
720031474,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
810095864,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1221871227905536002,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1238501373089644544,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1238516448584249344,,active,[],['1334271889963970563'],[]
1264221021659443200,2,suspended,[],['1331787439094996992'],[]
1324611355891048450,2,suspended,[],['1329919280855408641'],"['awake', 'thegreatawakening', 'greatawakening']"
1164582306121748480,2,active,[],['1331787439094996992'],[]
709154206674866178,2,active,[],"['1338776293513572352', '1338780896309207042', '1338783075292106753']",[]
862788336,2,active,[],[],"['awake', 'thestorm', 'greatawakening']"
714239096118386689,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
831333645977726977,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1155478905123422209,2,active,[],[],"['wga', 'wwg1wga', 'wwg']"
720825476,2,active,[],[],['wwg']
1269468691902738432,2,suspended,[],['1325452995266490368'],[]
67781252,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
362942639,,active,[],['1334710445068996608'],[]
1254042597242347523,0,active,[],[],['awake']
992663354,2,active,[],[],"['wga', 'qanon', 'wwg1wga', 'awake', 'wwg', 'thegreatawakening', 'greatawakening']"
1308150974591139849,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1028901744284246016,2,suspended,[],[],"['wga', 'wwg1wga', 'awake', 'wwg', 'thegreatawakening', 'greatawakening']"
19509160,2,active,"['1328776092518408194', '1328813795498745858']",[],[]
968679274415886336,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1059692060117090306,,active,[],[],['qanon']
1306022326056542209,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
15073609,1,suspended,[],[],"['wga', 'wwg1wga', 'awake', 'wwg']"
18430833,2,active,[],['1333130738074406914'],[]
1068334971310358529,2,suspended,[],"['1329919280855408641', '1334271889963970563']",[]
341923278,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
821822946503249920,2,suspended,[],['1329919280855408641'],[]
105189490,2,active,[],[],"['wga', 'wwg1wga', 'wwg']"
2964149050,2,deleted,[],['1332442245321134084'],[]
1099060843218653184,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
3947805317,2,active,[],['1333289036857925632'],[]
822959134014197760,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1648134542,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
3228760827,2,active,[],"['1325191315164860417', '1325425828063272960', '1326606147768479745']",[]
894539754,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1276231122800783360,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
246380932,2,suspended,['1337543332596232193'],[],[]
166952267,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
885803922,,suspended,['1327018893580398594'],[],"['wga', 'wwg1wga', 'awake', 'wwg', 'thegreatawakening', 'greatawakening']"
788904294925737984,2,active,[],['1332079308219817984'],[]
1268689707438878724,1,active,[],[],['cabal']
1020978404403838976,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
26850732,2,active,[],[],"['wga', 'wwg1wga', 'wwg']"
991275078,2,active,[],"['1333289036857925632', '1334980522901196802']",[]
2562204973,2,active,[],['1333892457688395776'],[]
864548692283535360,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
17162201,2,active,[],['1333980158601142272'],[]
3017988131,2,active,[],['1329919280855408641'],[]
1297321904710152193,2,active,[],"['1326632416467881985', '1326778291437645824']",[]
1256653877526618112,2,suspended,[],['1324294661515587584'],[]
22492032,2,active,[],"['1333130738074406914', '1333422268316340224']",[]
905436399595380740,,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1317512146654093313,2,active,[],[],['awake']
1287536926971617280,2,suspended,[],['1332763435336130563'],"['wga', 'wwg1wga', 'wwg']"
988214249548910594,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1325735056363679744,2,active,[],['1326064868294860800'],[]
1942497961,2,suspended,[],[],['qanon']
1314563319903268865,2,active,[],['1333289036857925632'],[]
1312046033623543815,4,active,[],['1330120910955814916'],[]
3517429403,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1270345688216461317,2,active,['1324702138866503680'],[],[]
161568740,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1262156327553564672,1,active,[],[],"['wga', 'wwg1wga', 'wwg']"
822451974079647744,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
234547785,2,active,[],['1335286002840195078'],[]
3296125856,2,active,[],['1334271889963970563'],[]
2948021609,2,active,[],[],"['wga', 'wwg']"
97231939,,active,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg']"
1138325805526855680,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1281271758860025859,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1053425237214330881,,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg']"
1326643272962379777,1,active,[],[],"['wga', 'wwg1wga', 'wwg', 'savethechildren']"
827846202238459905,,suspended,[],[],['qanon']
860866357,2,suspended,[],[],"['qanon', 'pizzagate']"
84135316,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
89368836,2,active,[],['1334271889963970563'],[]
794667583177900032,2,deleted,[],[],"['wga', 'wwg1wga', 'wwg']"
1241382081319636992,,active,[],['1329919280855408641'],[]
1325913948860735488,1,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1275561115523649538,2,active,[],['1331222443508297728'],[]
1258933211792580612,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1257480584290619413,2,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1314222640710725632,2,active,[],['1332319322333720577'],[]
390833402,2,active,[],['1327982195273854976'],[]
42875569,1,active,[],['1326851533368156171'],[]
1124832657139888128,2,suspended,['1337403769017888769'],[],"['wga', 'wwg1wga', 'wwg']"
605716691,2,active,[],['1329919280855408641'],[]
1324118426164580357,,active,[],['1324834435225718784'],[]
1186148221040680960,2,deleted,[],[],['wwg']
80190277,2,active,[],['1330548564234293249'],[]
46748426,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1315836822258429952,1,active,[],[],['awake']
1251684969199603718,2,suspended,[],['1324196923201519616'],[]
838095678647726080,,suspended,['1329712955043168256'],[],"['wga', 'wwg1wga', 'wwg']"
1109567166737801218,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1177442207248158720,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1325070077230796802,2,active,[],[],['awake']
1258275762014048258,2,active,[],['1329919280855408641'],['awake']
34278470,2,active,[],"['1329919280855408641', '1331354520685690880']",[]
822704418248224768,2,active,[],['1324453732373856257'],[]
23504051,2,suspended,['1330288858584535044'],['1338906543375462402'],[]
1518466440,2,suspended,"['1329908081317187587', '1329909579371536384', '1329991298711912448', '1330004786200989696', '1331112744343330818']",[],"['wga', 'wwg1wga', 'wwg']"
1243255851730731008,,active,[],[],"['wga', 'wwg1wga', 'wwg']"
40757320,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
116328929,4,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1125945348680241154,2,active,[],[],['awake']
702570622350544896,2,suspended,[],['1331354520685690880'],[]
1097108316180922368,2,active,[],['1324294661515587584'],[]
1193050128,3,active,[],"['1321760380729712640', '1321761412838912000', '1329919280855408641', '1330024513262665728']",[]
1261345974083092481,2,active,"['1325218969050099715', '1325219785630691330', '1324283611043008512']",[],[]
1105649163566571520,2,suspended,[],[],['qanon']
1292518186223427584,1,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1285623152073043968,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1086377911421202432,2,suspended,"['1324193895975145472', '1335583681830903810', '1335616315768311811', '1335668047634255872', '1335024748070223877', '1335237337593339904', '1335240625088819201', '1335245057474109441', '1335247873869541379', '1332819958854791178', '1332829322592313344', '1321139721163165696', '1333771119149592576', '1333820060079714324', '1333829196976713729', '1333846165633306629', '1331806113218457601', '1333538509408399361', '1331615341768810503', '1338676254006890499', '1333148531973107712', '1333267404294656000', '1334245017418870786', '1334543451489071104', '1334561645201293312', '1331274765311610885', '1334169205457915905', '1334173874133590018', '1330347138929340419']",[],[]
1139333731708260354,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
219030370,2,suspended,"['1325022263180136448', '1325022813355438080', '1326857394090074113']",['1326851533368156171'],"['wga', 'wwg1wga', 'awake', 'wwg', 'greatawakening']"
33355989,1,active,[],[],['awake']
537480803,,active,[],[],['savethechildren']
15571684,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
750009487,2,suspended,[],['1337869157036068869'],[]
742007769436413952,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
225364621,2,active,[],"['1324294661515587584', '1324453732373856257']",[]
1098249587196919808,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
2366227675,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1294638702917046272,2,active,[],"['1325231327730302976', '1325260635626565635', '1325915650515034112', '1327252537490223104']",[]
354509662,2,active,[],['1329950735170228224'],[]
549667690,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1261578524843859975,2,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1228383514841710597,2,suspended,[],['1329919280855408641'],[]
17572969,2,active,[],[],['savethechildren']
874322277797683200,2,active,[],[],['awake']
1213935303020269569,2,active,[],['1329919280855408641'],[]
3081734986,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1296512172504363009,2,active,[],['1333475768853274624'],[]
2887747810,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
2820491088,2,suspended,[],['1336049706842132482'],[]
51050148,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
80648800,2,suspended,[],['1329919280855408641'],[]
1223759298590920704,,suspended,[],[],"['wga', 'wwg1wga', 'wwg', 'savethechildren']"
1090287948807970818,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1105905636188016642,2,active,[],"['1326851533368156171', '1331352215315877888']",[]
118371127,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
525871265,,suspended,[],[],['qanon']
1302246170681634818,2,active,[],['1329919280855408641'],[]
987941017,2,suspended,[],['1336675896825180162'],[]
1035115242,2,active,[],['1329919280855408641'],[]
1295695281107996673,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1184536039303434240,2,suspended,[],['1337643918150733825'],"['wga', 'wwg1wga', 'wwg']"
187732323,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg', 'savethechildren']"
1061429985494347776,2,active,[],['1329919280855408641'],[]
782602752471859200,2,active,[],['1333892457688395776'],[]
574807736,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg', 'savethechildren']"
788871257278210048,1,active,[],[],"['wga', 'wwg1wga', 'wwg']"
344770748,2,suspended,[],['1329658172303261697'],"['wga', 'wwg1wga', 'wwg']"
1231521069925896192,2,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg']"
2729915320,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1268226101333176321,2,suspended,[],['1326749297405276163'],[]
785564417593266176,1,active,[],[],['awake']
1323347017008107520,2,active,[],['1338246059970203661'],[]
17769201,,suspended,[],['1329919280855408641'],"['wga', 'wwg1wga', 'awake', 'wwg', 'thegreatawakening', 'greatawakening']"
516635709,2,suspended,[],['1329919280855408641'],[]
853386357166620673,2,suspended,[],[],"['wga', 'wwg1wga', 'awake', 'wwg', 'thegreatawakening', 'greatawakening']"
270637028,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
348323009,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
4137694091,,active,[],['1329919280855408641'],[]
1210951269004693504,,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1902322010,1,active,[],[],"['wga', 'wwg1wga', 'wwg']"
26426784,2,active,[],[],"['wga', 'wwg1wga', 'wwg', 'savethechildren']"
1155672990127968256,,active,[],['1329919280855408641'],[]
976280439747903488,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1257670513754804226,2,active,[],['1335629285743157248'],[]
1250859905331929090,2,suspended,[],[],"['wga', 'wwg1wga', 'awake', 'wwg']"
1328841767660216322,2,suspended,['1335107664842469376'],[],[]
950752853261303808,2,suspended,[],"['1329919280855408641', '1331031692296007687', '1335286002840195078']",[]
1287519601207762947,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
548597275,2,suspended,[],['1333130738074406914'],[]
1365031375,2,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg']"
1270910895976329217,2,suspended,[],"['1329919280855408641', '1333289036857925632']","['wga', 'wwg1wga', 'wwg', 'savethechildren']"
3444477798,2,suspended,[],['1333245239981694976'],[]
536615771,2,active,[],['1329815463153475585'],[]
105743491,2,active,[],['1329919280855408641'],[]
1146349951,2,active,[],"['1330350067857969155', '1333892457688395776']",[]
1239087139285012483,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
754774965170409472,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
17200861,2,suspended,[],[],['awake']
1491462775,,suspended,['1328064365468192774'],[],[]
414563038,2,suspended,[],['1333289036857925632'],[]
1197675021067407360,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1300771746082099202,2,active,[],['1333966328546414593'],[]
1146957345987055616,2,active,[],['1326778291437645824'],[]
234639942,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
894985691234316288,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1028828961126707205,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
937378163541278721,2,active,[],['1329919280855408641'],[]
397056559,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
806144231081472000,2,active,[],['1329919280855408641'],[]
4227842781,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
51110180,2,suspended,[],[],"['wga', 'wwg1wga', 'awake', 'wwg', 'greatawakening']"
850749778241748994,2,active,[],['1326851533368156171'],[]
33779778,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
785312859806760961,2,suspended,[],['1329919280855408641'],[]
1003016483625160709,2,active,[],"['1333651204144988162', '1337824027855843329']",[]
1262480015809282050,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
735542204265959425,1,active,[],[],['savethechildren']
1231211116807802881,2,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg', 'savethechildren']"
22036446,2,deleted,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg']"
911959895871836162,2,active,[],"['1329111348731588610', '1331331126598701056', '1333534887362646016']",[]
238009231,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
804691340508463108,2,active,[],['1324294661515587584'],[]
1236739199744819201,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
125848509,3,active,[],['1320244010108153856'],[]
1278526800390434816,1,active,[],[],"['awake', 'greatawakening']"
892175174027661312,2,active,[],['1332404689653129216'],[]
54474651,2,active,[],"['1326004821351002113', '1329919280855408641']",[]
1328524398047997953,2,suspended,[],['1329919280855408641'],[]
3337187297,,active,[],['1329919280855408641'],[]
1328810153198673923,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
78039499,2,suspended,[],['1335779742830759936'],"['wga', 'qanon', 'wwg1wga', 'wwg']"
1032608905774473218,2,active,[],"['1325792957396520966', '1325904368302960645', '1326067918900092930', '1326487303758426119']",[]
4424868747,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
288857221,0,active,[],[],['qanon']
529590556,2,active,[],['1333966328546414593'],[]
1214950157206179841,2,deleted,[],['1333130738074406914'],[]
2274081242,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
121533161,,active,[],['1329919280855408641'],[]
1282098669274066945,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1307534107,,active,[],[],['cabal']
949059697,2,suspended,[],['1333500737297461250'],['wwg']
1203346752750997504,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1243547408723611648,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1306214336831148032,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
2247872959,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1248370887826563072,2,active,[],[],['awake']
1242225020086206469,2,suspended,"['1336144178871472128', '1336170158574931968']",['1336144178871472128'],[]
189658296,2,active,[],['1327351368202514433'],[]
843249286892544000,,deleted,[],[],"['wga', 'wwg1wga', 'wwg']"
24716002,2,active,[],"['1331152173862936576', '1332201058274250753', '1332232117611327488', '1334784307525771264']",[]
728295499,2,active,[],[],"['wga', 'wwg1wga', 'wwg']"
