user_id,user_community,user_active_status,closeness_centrality_detractor_cluster,closeness_centrality_promoter_cluster,retweet_count_by_community_0,quote_count_by_community_0,retweet_count_by_community_1,quote_count_by_community_1,retweet_count_by_community_2,quote_count_by_community_2,retweet_count_by_community_3,quote_count_by_community_3,retweet_count_by_community_4,quote_count_by_community_4,retweet_count_by_suspended_users,quote_count_by_suspended_users
1256791286423511040,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
54702839,2,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1299887715190747136,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
66241114,0,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
2761796907,0,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1012253086809640960,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
625099561,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1883841612,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1239613941166137345,3,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1326173223483019265,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
46564520,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
105242758,2,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1312141693186174981,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
761917159140364288,,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1330540293725282305,0,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
43140080,,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
2338861662,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1250464606503354369,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
955166328813432832,2,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
865021563032043520,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1203854343792922624,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1052612217034526720,2,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1206264987666305024,2,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1271398674107596808,2,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
2962575457,2,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1194665485289369602,0,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
515048973,2,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
904902280561950721,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1309317206707245056,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
985479450,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
4845912188,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1513642591,2,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
172385027,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1239841815316041728,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
378714723,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1305160900882706433,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1250238500600827904,3,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
714426701342777344,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1121576840978628608,2,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1315171867821449217,3,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1208817512487374848,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
71707778,,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
909933587608223745,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
972134785144340481,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1084905178531315715,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1227312125946843139,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1270243488244699137,2,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
476011535,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
920655024249860096,0,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
183217344,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
372952386,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
3951805882,2,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1181349017428602881,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1299202506686214144,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
3244274259,0,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
127281675,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1334363109901828099,2,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1260259208521568258,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
798255519718932480,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
15138675,2,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
750713940783538176,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
954480792713007104,,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1693515450,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
4057427782,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
220499174,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
735106483927404545,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1300099770694815744,,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
944818337904816128,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
2902417939,2,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1256945952629325825,2,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1317223141538553856,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
2711067116,2,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1314190426648260610,2,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
818818177899565056,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1250719744879144960,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1022027863615254529,,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
276774486,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1229949910360956930,4,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1083800862579843072,2,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
2742360886,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
858309444,2,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1532421114,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
741799209976893440,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1138587220909146112,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1027760731125698560,0,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1333305648914821120,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
2389269121,2,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1242522318783623168,,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
2859580128,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1013907685371207681,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
55246587,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
2973978741,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1186355902443671552,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1274918749418606593,,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
137382636,0,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1030709580,2,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1294295674541015042,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1365762925,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1232726614141816843,0,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
2262007530,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1338218062839996418,0,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1248528829506883587,,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1323483609383243782,2,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1325443547433107457,,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
15415374,2,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
761130296771313668,2,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1044266400855064578,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1213844270806777856,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1017897487212822530,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
33253379,2,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1243611714006011905,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
29815752,2,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
3058302682,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
114267374,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1290688824423718918,,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1324741243084025856,0,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
615758744,2,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1315802200480907264,2,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1277320228389695488,,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1206934515576459264,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1328032800977477633,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1293009135382953985,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1088928461710741504,2,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1333316889502683137,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1328514637730439168,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1267785569981038592,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
866387610,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
841274404554313728,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
935827304,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1247711893151604736,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1207802821640364034,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
20511299,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1243238205765439489,2,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1320341836490309633,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1043304324993036289,,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
2990470551,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1333958860915273730,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
29086567,0,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1328446452520128512,2,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1077958539132334080,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1332389138574749702,,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
2232316246,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1310534582480048129,0,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
2780369075,2,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1312289512593162241,2,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
194650556,2,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1013577085309218816,0,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
269032307,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
216327115,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1283322791362727936,2,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
763493843178287104,2,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
631140787,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1228839667031838725,0,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
823177727532564481,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
2440494540,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1290104009395707905,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
388254700,2,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
2517894467,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1174085062524047360,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
2986086114,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1316247855967789056,0,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1240552894216232960,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
231490743,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1328708692393549824,,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1296894829951979520,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
200422996,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1265370040540553220,0,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1324838245599973376,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1260239733428551683,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1083587828,,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
796663474705301504,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
3058021271,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1252929356860710913,2,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
2444893123,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
190901804,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
4479944720,0,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1228146969073184768,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
4550084479,,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1267392358334599169,2,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1286065160734433280,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1279740747772620801,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
995872930323197952,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
288364685,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
949480849468207104,0,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1265100710259109889,4,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1094470476322213888,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
2722425413,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
831686472172400640,0,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1326593081345445893,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1604263692,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1180830320,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1321535775733731328,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
772992893040504832,2,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1320227645406269440,,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1227653803777744896,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1253130133034024960,,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1232701739939311617,0,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1219567332961419265,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
4020348672,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1291038221107957760,,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
981869593638686721,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1227720210863534086,,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
2307463740,2,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1117073471048232961,,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
465972808,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1317877207436468224,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1558447830,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
252655728,2,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
991317528,2,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1288788719764471809,0,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
28991057,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1187631393133735936,2,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
209707006,,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1307756863954575360,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
1265662650844737537,2,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1165042262193201153,,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
50751472,2,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1324086975331213313,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1322772596576915463,1,suspended,,,0,0,0,0,0,0,0,0,0,0,0,0
1319844158291542018,1,deleted,,,0,0,0,0,0,0,0,0,0,0,0,0
